DOR Code,Municipality,Fiscal Year,Residential,Open Space,Commercial,Industrial,Personal Property
032,Blackstone,2009,12.52,0.00,12.52,12.52,12.52
032,Blackstone,2010,14.05,0.00,14.05,14.05,14.05
032,Blackstone,2011,15.51,0.00,15.51,15.51,15.51
032,Blackstone,2012,16.92,0.00,16.92,16.92,16.92
032,Blackstone,2013,17.99,0.00,17.99,17.99,17.99
032,Blackstone,2014,18.83,0.00,18.83,18.83,18.83
032,Blackstone,2015,19.48,0.00,19.48,19.48,19.48
032,Blackstone,2016,19.34,0.00,19.34,19.34,19.34
032,Blackstone,2017,19.26,0.00,19.26,19.26,19.26
033,Blandford,2003,17.53,0.00,17.53,17.53,17.53
033,Blandford,2004,13.74,0.00,13.74,13.74,13.74
033,Blandford,2005,12.22,0.00,12.22,12.22,12.22
033,Blandford,2006,10.00,0.00,10.00,10.00,10.00
033,Blandford,2007,10.42,0.00,10.42,10.42,10.42
033,Blandford,2008,10.66,0.00,10.66,10.66,10.66
033,Blandford,2009,12.92,0.00,12.92,12.92,12.92
033,Blandford,2010,12.62,0.00,12.62,12.62,12.62
033,Blandford,2011,13.28,0.00,13.28,13.28,13.28
033,Blandford,2012,13.88,0.00,13.88,13.88,13.88
033,Blandford,2013,14.69,0.00,14.69,14.69,14.69
033,Blandford,2014,15.30,0.00,15.30,15.30,15.30
033,Blandford,2015,15.44,0.00,15.44,15.44,15.44
033,Blandford,2016,16.41,0.00,16.41,16.41,16.41
033,Blandford,2017,16.94,0.00,16.94,16.94,16.94
034,Bolton,2003,12.72,0.00,12.72,12.72,12.72
034,Bolton,2004,13.24,0.00,13.24,13.24,13.24
034,Bolton,2005,13.97,0.00,13.97,13.97,13.97
034,Bolton,2006,13.56,0.00,13.56,13.56,13.56
034,Bolton,2007,14.06,0.00,14.06,14.06,14.06
034,Bolton,2008,15.05,0.00,15.05,15.05,15.05
034,Bolton,2009,15.91,0.00,15.91,15.91,15.91
034,Bolton,2010,17.61,0.00,17.61,17.61,17.61
034,Bolton,2011,19.42,0.00,19.42,19.42,19.42
034,Bolton,2012,19.78,0.00,19.78,19.78,19.78
034,Bolton,2013,20.96,0.00,20.96,20.96,20.96
034,Bolton,2014,21.20,0.00,21.20,21.20,21.20
034,Bolton,2015,20.98,0.00,20.98,20.98,20.98
034,Bolton,2016,20.91,0.00,20.91,20.91,20.91
034,Bolton,2017,21.20,0.00,21.20,21.20,21.20
035,Boston,2003,11.29,0.00,31.49,31.49,31.49
035,Boston,2004,10.15,0.00,33.08,33.08,33.08
035,Boston,2005,10.73,0.00,32.68,32.68,32.68
035,Boston,2006,11.12,0.00,30.70,30.70,30.70
035,Boston,2007,10.99,0.00,26.87,26.87,26.87
035,Boston,2008,10.97,0.00,25.92,25.92,25.92
035,Boston,2009,10.63,0.00,27.11,27.11,27.11
035,Boston,2010,11.88,0.00,29.38,29.38,29.38
035,Boston,2011,12.79,0.00,31.04,31.04,31.04
035,Boston,2012,13.04,0.00,31.92,31.92,31.92
035,Boston,2013,13.14,0.00,31.96,31.96,31.96
035,Boston,2014,12.58,0.00,31.18,31.18,31.18
035,Boston,2015,12.11,0.00,29.52,29.52,29.52
035,Boston,2016,11.00,0.00,26.81,26.81,26.81
035,Boston,2017,10.59,0.00,25.37,25.37,25.37
036,Bourne,2003,8.06,8.06,8.06,8.06,8.06
036,Bourne,2004,7.37,7.37,7.37,7.37,7.37
036,Bourne,2005,6.69,6.69,6.69,6.69,6.69
036,Bourne,2006,6.50,6.50,6.50,6.50,6.50
036,Bourne,2007,6.42,6.42,6.42,6.42,6.42
036,Bourne,2008,6.54,6.54,6.54,6.54,6.54
036,Bourne,2009,7.37,0.00,7.37,7.37,7.37
036,Bourne,2010,7.54,0.00,7.54,7.54,7.54
036,Bourne,2011,8.21,0.00,8.21,8.21,8.21
036,Bourne,2012,9.12,0.00,9.12,9.12,9.12
036,Bourne,2013,9.45,0.00,9.45,9.45,9.45
036,Bourne,2014,9.68,0.00,9.68,9.68,9.68
036,Bourne,2015,10.07,0.00,10.07,10.07,10.07
036,Bourne,2016,10.16,0.00,10.16,10.16,10.16
036,Bourne,2017,10.30,0.00,10.30,10.30,10.30
037,Boxborough,2003,12.78,0.00,12.78,12.78,12.78
037,Boxborough,2004,13.32,0.00,13.32,13.32,13.32
037,Boxborough,2005,13.10,0.00,13.10,13.10,13.10
037,Boxborough,2006,13.24,0.00,13.24,13.24,13.24
037,Boxborough,2007,13.87,0.00,13.87,13.87,13.87
037,Boxborough,2008,14.14,0.00,14.14,14.14,14.14
037,Boxborough,2009,14.84,0.00,14.84,14.84,14.84
037,Boxborough,2010,16.53,0.00,16.53,16.53,16.53
037,Boxborough,2011,17.38,0.00,17.38,17.38,17.38
037,Boxborough,2012,17.87,0.00,17.87,17.87,17.87
037,Boxborough,2013,17.69,0.00,17.69,17.69,17.69
037,Boxborough,2014,17.69,0.00,17.69,17.69,17.69
037,Boxborough,2015,16.65,0.00,16.65,16.65,16.65
037,Boxborough,2016,16.36,0.00,16.36,16.36,16.36
037,Boxborough,2017,16.81,0.00,16.81,16.81,16.81
038,Boxford,2003,11.59,11.59,11.59,11.59,11.59
038,Boxford,2004,12.27,12.27,12.27,12.27,12.27
038,Boxford,2005,10.53,10.53,10.53,10.53,10.53
038,Boxford,2006,10.17,0.00,10.17,10.17,10.17
038,Boxford,2007,10.46,0.00,10.46,10.46,10.46
038,Boxford,2008,10.95,0.00,10.95,10.95,10.95
038,Boxford,2009,11.76,0.00,11.76,11.76,11.76
038,Boxford,2010,12.37,0.00,12.37,12.37,12.37
038,Boxford,2011,13.71,0.00,13.71,13.71,13.71
038,Boxford,2012,14.09,0.00,14.09,14.09,14.09
038,Boxford,2013,14.88,0.00,14.88,14.88,14.88
038,Boxford,2014,15.47,0.00,15.47,15.47,15.47
038,Boxford,2015,15.99,0.00,15.99,15.99,15.99
038,Boxford,2016,16.46,0.00,16.46,16.46,16.46
038,Boxford,2017,16.31,0.00,16.31,16.31,16.31
039,Boylston,2003,13.83,13.83,13.83,13.83,13.83
039,Boylston,2004,11.50,11.50,11.50,11.50,11.50
039,Boylston,2005,11.64,11.64,11.64,11.64,11.64
039,Boylston,2006,11.69,11.69,11.69,11.69,11.69
039,Boylston,2007,11.27,11.27,11.27,11.27,11.27
039,Boylston,2008,11.44,0.00,11.44,11.44,11.44
039,Boylston,2009,12.40,0.00,12.40,12.40,12.40
039,Boylston,2010,12.82,0.00,12.82,12.82,12.82
039,Boylston,2011,15.66,0.00,15.66,15.66,15.66
039,Boylston,2012,17.02,0.00,17.02,17.02,17.02
039,Boylston,2013,17.20,0.00,17.20,17.20,17.20
039,Boylston,2014,17.39,0.00,17.39,17.39,17.39
039,Boylston,2015,17.41,0.00,17.41,17.41,17.41
039,Boylston,2016,16.37,0.00,16.37,16.37,16.37
039,Boylston,2017,16.12,0.00,16.12,16.12,16.12
040,Braintree,2003,10.21,0.00,18.46,18.46,18.42
040,Braintree,2004,9.55,0.00,20.39,20.39,20.35
040,Braintree,2005,8.38,0.00,21.30,21.30,21.24
040,Braintree,2006,7.65,0.00,19.17,19.17,19.11
040,Braintree,2007,8.14,0.00,18.92,18.92,18.87
040,Braintree,2008,8.67,0.00,18.97,18.97,18.91
040,Braintree,2009,9.06,0.00,20.18,20.18,20.11
040,Braintree,2010,9.67,0.00,21.72,21.72,21.65
040,Braintree,2011,10.20,0.00,23.29,23.29,23.17
040,Braintree,2012,10.45,0.00,23.65,23.65,23.53
040,Braintree,2013,11.11,0.00,25.44,25.44,25.31
040,Braintree,2014,11.42,0.00,26.06,26.06,25.93
040,Braintree,2015,11.07,0.00,24.95,24.95,24.83
040,Braintree,2016,10.98,0.00,24.66,24.66,24.53
040,Braintree,2017,10.74,0.00,23.72,23.72,23.61
041,Brewster,2003,7.79,0.00,7.79,7.79,7.79
041,Brewster,2004,7.29,0.00,7.29,7.29,7.29
041,Brewster,2005,6.06,0.00,6.06,6.06,6.06
041,Brewster,2006,5.58,0.00,5.58,5.58,5.58
041,Brewster,2007,5.47,0.00,5.47,5.47,5.47
041,Brewster,2008,5.55,0.00,5.55,5.55,5.55
041,Brewster,2009,5.94,0.00,5.94,5.94,5.94
041,Brewster,2010,6.20,0.00,6.20,6.20,6.20
041,Brewster,2011,6.94,0.00,6.94,6.94,6.94
041,Brewster,2012,7.44,0.00,7.44,7.44,7.44
041,Brewster,2013,7.92,0.00,7.92,7.92,7.92
041,Brewster,2014,8.18,0.00,8.18,8.18,8.18
041,Brewster,2015,8.26,0.00,8.26,8.26,8.26
041,Brewster,2016,8.43,0.00,8.43,8.43,8.43
041,Brewster,2017,8.39,0.00,8.39,8.39,8.39
042,Bridgewater,2003,10.99,0.00,10.99,10.99,10.99
042,Bridgewater,2004,11.33,0.00,11.33,11.33,11.33
042,Bridgewater,2005,9.76,0.00,9.76,9.76,9.76
042,Bridgewater,2006,9.11,0.00,9.11,9.11,9.11
042,Bridgewater,2007,9.60,0.00,9.60,9.60,9.60
042,Bridgewater,2008,10.35,0.00,10.35,10.35,10.35
042,Bridgewater,2009,11.34,0.00,11.34,11.34,11.34
042,Bridgewater,2010,12.31,0.00,12.31,12.31,12.31
042,Bridgewater,2011,14.42,0.00,14.42,14.42,14.42
042,Bridgewater,2012,15.11,0.00,15.11,15.11,15.11
042,Bridgewater,2013,15.83,0.00,15.83,15.83,15.83
042,Bridgewater,2014,16.25,0.00,16.25,16.25,16.25
042,Bridgewater,2015,16.24,0.00,16.24,16.24,16.24
042,Bridgewater,2016,15.54,0.00,15.54,15.54,15.54
042,Bridgewater,2017,15.61,0.00,15.61,15.61,15.61
043,Brimfield,2003,17.00,0.00,17.00,17.00,17.00
043,Brimfield,2004,18.00,0.00,18.00,18.00,18.00
043,Brimfield,2005,14.42,0.00,14.42,14.42,14.42
043,Brimfield,2006,12.96,0.00,12.96,12.96,12.96
043,Brimfield,2007,11.92,0.00,11.92,11.92,11.92
043,Brimfield,2008,11.84,0.00,11.84,11.84,11.84
043,Brimfield,2009,12.07,0.00,12.07,12.07,12.07
043,Brimfield,2010,11.93,0.00,11.93,11.93,11.93
043,Brimfield,2011,13.86,0.00,13.86,13.86,13.86
043,Brimfield,2012,14.48,0.00,14.48,14.48,14.48
043,Brimfield,2013,14.84,0.00,14.84,14.84,14.84
043,Brimfield,2014,16.42,0.00,16.42,16.42,16.42
043,Brimfield,2015,16.79,0.00,16.79,16.79,16.79
043,Brimfield,2016,17.26,0.00,17.26,17.26,17.26
043,Brimfield,2017,16.65,0.00,16.65,16.65,16.65
044,Brockton,2003,12.64,0.00,25.78,25.78,25.78
044,Brockton,2004,11.51,0.00,22.94,22.94,22.94
044,Brockton,2005,10.62,0.00,21.39,21.39,21.39
044,Brockton,2006,9.54,0.00,18.89,18.89,18.89
044,Brockton,2007,9.39,0.00,18.48,18.48,18.48
044,Brockton,2008,9.60,0.00,19.34,19.34,19.34
044,Brockton,2009,11.10,0.00,22.84,22.84,22.84
044,Brockton,2010,13.77,0.00,28.24,28.24,28.24
044,Brockton,2011,15.29,0.00,29.55,29.55,29.55
044,Brockton,2012,16.14,0.00,29.96,29.96,29.96
044,Brockton,2013,16.88,0.00,31.91,31.91,31.91
044,Brockton,2014,18.13,0.00,33.96,33.96,33.96
044,Brockton,2015,18.15,0.00,33.88,33.88,33.88
044,Brockton,2016,17.36,0.00,32.02,32.02,32.02
044,Brockton,2017,16.10,0.00,32.94,32.94,32.94
045,Brookfield,2003,20.73,0.00,20.73,20.73,20.73
045,Brookfield,2004,15.73,0.00,15.73,15.73,15.73
045,Brookfield,2005,16.26,0.00,16.26,16.26,16.26
045,Brookfield,2006,13.50,0.00,13.50,13.50,13.50
045,Brookfield,2007,12.18,0.00,12.18,12.18,12.18
045,Brookfield,2008,12.80,0.00,12.80,12.80,12.80
045,Brookfield,2009,13.12,0.00,13.12,13.12,13.12
045,Brookfield,2010,14.28,0.00,14.28,14.28,14.28
045,Brookfield,2011,14.51,0.00,14.51,14.51,14.51
045,Brookfield,2012,16.45,0.00,16.45,16.45,16.45
045,Brookfield,2013,17.42,0.00,17.42,17.42,17.42
045,Brookfield,2014,18.70,0.00,18.70,18.70,18.70
045,Brookfield,2015,19.15,0.00,19.15,19.15,19.15
045,Brookfield,2016,19.50,0.00,19.50,19.50,19.50
045,Brookfield,2017,19.62,0.00,19.62,19.62,19.62
046,Brookline,2003,11.21,0.00,18.18,18.18,18.18
046,Brookline,2004,10.63,0.00,17.26,17.26,17.26
046,Brookline,2005,10.23,0.00,16.61,16.61,16.61
046,Brookline,2006,9.55,0.00,15.46,15.46,15.46
046,Brookline,2007,9.73,0.00,15.88,15.88,15.88
046,Brookline,2008,10.18,0.00,16.70,16.70,16.70
046,Brookline,2009,10.69,0.00,17.32,17.32,17.32
046,Brookline,2010,10.97,0.00,17.80,17.80,17.80
046,Brookline,2011,11.30,0.00,18.30,18.30,18.30
046,Brookline,2012,11.40,0.00,18.58,18.58,18.58
046,Brookline,2013,11.65,0.00,18.97,18.97,18.97
046,Brookline,2014,11.39,0.00,18.50,18.50,18.50
046,Brookline,2015,10.68,0.00,17.39,17.39,17.39
046,Brookline,2016,10.42,0.00,16.99,16.99,16.99
046,Brookline,2017,9.88,0.00,16.20,16.20,16.20
047,Buckland,2003,19.05,0.00,19.05,19.05,19.05
047,Buckland,2004,15.20,0.00,15.20,15.20,15.20
047,Buckland,2005,15.04,0.00,15.04,15.04,15.04
047,Buckland,2006,14.28,0.00,14.28,14.28,14.28
047,Buckland,2007,13.01,0.00,13.01,13.01,13.01
047,Buckland,2008,13.32,0.00,13.32,13.32,13.32
047,Buckland,2009,13.86,0.00,13.86,13.86,13.86
047,Buckland,2010,13.78,0.00,13.78,13.78,13.78
047,Buckland,2011,14.11,0.00,14.11,14.11,14.11
047,Buckland,2012,14.60,0.00,14.60,14.60,14.60
047,Buckland,2013,14.88,0.00,14.88,14.88,14.88
047,Buckland,2014,15.74,0.00,15.74,15.74,15.74
047,Buckland,2015,16.80,0.00,16.80,16.80,16.80
047,Buckland,2016,16.90,0.00,16.90,16.90,16.90
047,Buckland,2017,18.05,0.00,18.05,18.05,18.05
048,Burlington,2003,8.20,0.00,23.70,23.70,23.70
048,Burlington,2004,8.10,0.00,24.90,24.90,24.90
048,Burlington,2005,8.10,0.00,28.00,28.00,28.00
048,Burlington,2006,9.00,0.00,27.40,27.40,27.40
048,Burlington,2007,9.20,0.00,26.00,26.00,26.00
048,Burlington,2008,9.60,0.00,26.30,26.30,26.30
048,Burlington,2009,9.90,0.00,25.90,25.90,25.90
048,Burlington,2010,10.90,0.00,29.70,29.70,29.70
048,Burlington,2011,11.50,0.00,30.80,30.80,30.80
048,Burlington,2012,11.55,0.00,30.95,30.95,30.95
048,Burlington,2013,11.85,0.00,31.70,31.70,31.70
048,Burlington,2014,12.00,0.00,32.24,32.24,32.24
048,Burlington,2015,11.35,0.00,29.40,29.40,29.40
048,Burlington,2016,11.46,0.00,28.28,28.28,28.28
048,Burlington,2017,11.06,0.00,28.10,28.10,28.10
049,Cambridge,2003,7.26,0.00,18.67,18.67,18.67
049,Cambridge,2004,7.63,0.00,19.08,19.08,19.08
049,Cambridge,2005,7.78,0.00,18.28,18.28,18.28
049,Cambridge,2006,7.38,0.00,17.86,17.86,17.86
049,Cambridge,2007,7.48,0.00,18.30,18.30,18.30
049,Cambridge,2008,7.36,0.00,17.24,17.24,17.24
049,Cambridge,2009,7.56,0.00,17.97,17.97,17.97
049,Cambridge,2010,7.72,0.00,18.75,18.75,18.75
049,Cambridge,2011,8.16,0.00,19.90,19.90,19.90
049,Cambridge,2012,8.48,0.00,20.76,20.76,20.76
049,Cambridge,2013,8.66,0.00,21.50,21.50,21.50
049,Cambridge,2014,8.38,0.00,20.44,20.44,20.44
049,Cambridge,2015,7.82,0.00,19.29,19.29,19.29
049,Cambridge,2016,6.99,0.00,17.71,17.71,17.71
049,Cambridge,2017,6.49,0.00,16.12,16.12,16.12
050,Canton,2003,12.56,0.00,22.89,22.89,22.89
050,Canton,2004,9.16,0.00,18.81,18.81,18.81
050,Canton,2005,9.42,0.00,20.02,20.02,20.02
050,Canton,2006,9.33,0.00,19.39,19.39,19.39
050,Canton,2007,8.88,0.00,17.94,17.94,17.94
050,Canton,2008,9.34,0.00,18.40,18.40,18.40
050,Canton,2009,9.98,0.00,19.68,19.68,19.68
050,Canton,2010,10.83,0.00,21.77,21.77,21.77
050,Canton,2011,11.55,0.00,23.04,23.04,23.04
050,Canton,2012,11.91,0.00,24.23,24.23,24.23
050,Canton,2013,12.30,0.00,24.99,24.99,24.99
050,Canton,2014,12.87,0.00,26.53,26.53,26.53
050,Canton,2015,12.82,0.00,26.36,26.36,26.36
050,Canton,2016,12.79,0.00,26.36,26.36,26.36
050,Canton,2017,12.79,0.00,26.34,26.34,26.34
051,Carlisle,2003,15.05,15.05,15.05,15.05,15.05
051,Carlisle,2004,12.47,12.47,12.47,12.47,12.47
051,Carlisle,2005,12.62,12.62,12.62,12.62,12.62
051,Carlisle,2006,12.99,12.99,12.99,12.99,12.99
051,Carlisle,2007,11.96,11.96,11.96,11.96,11.96
051,Carlisle,2008,12.86,12.86,12.86,12.86,12.86
051,Carlisle,2009,14.04,14.04,14.04,14.04,14.04
051,Carlisle,2010,14.62,0.00,14.62,14.62,14.62
051,Carlisle,2011,16.13,0.00,16.13,16.13,16.13
051,Carlisle,2012,17.14,0.00,17.14,17.14,17.14
051,Carlisle,2013,17.68,0.00,17.68,17.68,17.68
051,Carlisle,2014,18.64,0.00,18.64,18.64,18.64
051,Carlisle,2015,19.00,0.00,19.00,19.00,19.00
051,Carlisle,2016,17.20,0.00,17.20,17.20,17.20
051,Carlisle,2017,17.62,0.00,17.62,17.62,17.62
052,Carver,2003,14.64,0.00,20.86,20.86,20.86
052,Carver,2004,14.01,0.00,20.66,20.66,20.66
052,Carver,2005,11.97,0.00,17.68,17.68,17.68
052,Carver,2006,11.34,0.00,16.70,16.70,16.70
052,Carver,2007,11.02,0.00,17.65,17.65,17.65
052,Carver,2008,11.33,0.00,17.49,17.49,17.49
052,Carver,2009,12.35,0.00,18.43,18.43,18.43
052,Carver,2010,13.49,0.00,19.34,19.34,19.34
052,Carver,2011,14.78,0.00,20.45,20.45,20.45
052,Carver,2012,15.47,0.00,21.43,21.43,21.43
052,Carver,2013,16.34,0.00,22.70,22.70,22.70
052,Carver,2014,17.01,0.00,23.64,23.64,23.64
052,Carver,2015,17.01,0.00,26.14,26.14,26.14
052,Carver,2016,17.03,0.00,26.26,26.26,26.26
052,Carver,2017,17.69,0.00,27.31,27.31,27.31
053,Charlemont,2003,20.09,0.00,20.09,20.09,20.09
053,Charlemont,2004,18.46,0.00,18.46,18.46,18.46
053,Charlemont,2005,17.08,0.00,17.08,17.08,17.08
053,Charlemont,2006,17.45,0.00,17.45,17.45,17.45
053,Charlemont,2007,16.23,0.00,16.23,16.23,16.23
053,Charlemont,2008,14.67,0.00,14.67,14.67,14.67
053,Charlemont,2009,15.66,0.00,15.66,15.66,15.66
053,Charlemont,2010,15.79,0.00,15.79,15.79,15.79
053,Charlemont,2011,16.00,0.00,16.00,16.00,16.00
053,Charlemont,2012,16.11,0.00,16.11,16.11,16.11
053,Charlemont,2013,17.09,0.00,17.09,17.09,17.09
053,Charlemont,2014,17.20,0.00,17.20,17.20,17.20
053,Charlemont,2015,17.88,0.00,17.88,17.88,17.88
053,Charlemont,2016,19.60,0.00,19.60,19.60,19.60
053,Charlemont,2017,20.20,0.00,20.20,20.20,20.20
054,Charlton,2003,12.91,0.00,12.91,12.91,12.91
054,Charlton,2004,13.32,0.00,13.32,13.32,13.32
054,Charlton,2005,9.45,0.00,9.45,9.45,9.45
054,Charlton,2006,9.19,0.00,9.19,9.19,9.19
054,Charlton,2007,8.62,0.00,8.62,8.62,8.62
054,Charlton,2008,8.69,0.00,8.69,8.69,8.69
054,Charlton,2009,9.05,0.00,9.05,9.05,9.05
054,Charlton,2010,10.24,0.00,10.24,10.24,10.24
054,Charlton,2011,11.57,0.00,11.57,11.57,11.57
054,Charlton,2012,12.00,0.00,12.00,12.00,12.00
054,Charlton,2013,12.30,0.00,12.30,12.30,12.30
054,Charlton,2014,12.66,0.00,12.66,12.66,12.66
054,Charlton,2015,13.42,0.00,13.42,13.42,13.42
054,Charlton,2016,13.78,0.00,13.78,13.78,13.78
054,Charlton,2017,14.10,0.00,14.10,14.10,14.10
055,Chatham,2003,6.38,0.00,6.38,6.38,6.38
055,Chatham,2004,4.50,0.00,4.50,4.50,4.50
055,Chatham,2005,3.94,0.00,3.94,3.94,3.94
055,Chatham,2006,3.73,0.00,3.73,3.73,3.73
055,Chatham,2007,3.49,0.00,3.49,3.49,3.49
055,Chatham,2008,3.67,0.00,3.67,3.67,3.67
055,Chatham,2009,3.74,0.00,3.74,3.74,3.74
055,Chatham,2010,3.82,0.00,3.82,3.82,3.82
055,Chatham,2011,4.28,0.00,4.28,4.28,4.28
055,Chatham,2012,4.45,0.00,4.45,4.45,4.45
055,Chatham,2013,5.03,0.00,5.03,5.03,5.03
055,Chatham,2014,5.08,0.00,5.08,5.08,5.08
055,Chatham,2015,4.99,0.00,4.99,4.99,4.99
055,Chatham,2016,5.02,0.00,5.02,5.02,5.02
055,Chatham,2017,5.03,0.00,5.03,5.03,5.03
056,Chelmsford,2003,14.05,0.00,14.05,14.05,14.05
056,Chelmsford,2004,13.13,0.00,13.13,13.13,13.13
056,Chelmsford,2005,13.49,0.00,13.49,13.49,13.49
056,Chelmsford,2006,13.12,0.00,13.12,13.12,13.12
056,Chelmsford,2007,12.53,0.00,12.53,12.53,12.53
056,Chelmsford,2008,13.50,0.00,13.50,13.50,13.50
056,Chelmsford,2009,14.07,0.00,14.07,14.07,14.07
056,Chelmsford,2010,15.15,0.00,15.15,15.15,15.15
056,Chelmsford,2011,16.72,0.00,16.72,16.72,16.72
056,Chelmsford,2012,17.49,0.00,17.49,17.49,17.49
056,Chelmsford,2013,17.95,0.00,17.95,17.95,17.95
056,Chelmsford,2014,18.98,0.00,18.98,18.98,18.98
056,Chelmsford,2015,18.70,0.00,18.70,18.70,18.70
056,Chelmsford,2016,18.03,0.00,18.03,18.03,18.03
056,Chelmsford,2017,17.92,0.00,17.92,17.92,17.92
057,Chelsea,2003,10.04,0.00,22.41,22.41,22.41
057,Chelsea,2004,9.28,0.00,20.72,20.72,20.72
057,Chelsea,2005,9.54,0.00,20.60,20.60,20.60
057,Chelsea,2006,9.62,0.00,19.98,19.98,19.98
057,Chelsea,2007,9.33,0.00,19.54,19.54,19.54
057,Chelsea,2008,9.95,0.00,20.76,20.76,20.76
057,Chelsea,2009,10.80,0.00,23.96,23.96,23.96
057,Chelsea,2010,12.09,0.00,29.00,29.00,29.00
057,Chelsea,2011,12.92,0.00,30.60,30.60,30.60
057,Chelsea,2012,13.81,0.00,32.92,32.92,32.92
057,Chelsea,2013,14.13,0.00,34.20,34.20,34.20
057,Chelsea,2014,14.88,0.00,36.04,36.04,36.04
057,Chelsea,2015,14.40,0.00,33.45,33.45,33.45
057,Chelsea,2016,14.25,0.00,32.25,32.25,32.25
057,Chelsea,2017,14.34,0.00,30.51,30.51,30.51
058,Cheshire,2003,11.50,11.50,11.50,11.50,11.50
058,Cheshire,2004,11.80,11.80,11.80,11.80,11.80
058,Cheshire,2005,10.19,10.19,10.19,10.19,10.19
058,Cheshire,2006,9.10,9.10,9.10,9.10,9.10
058,Cheshire,2007,8.16,0.00,8.16,8.16,8.16
058,Cheshire,2008,8.27,0.00,8.27,8.27,8.27
058,Cheshire,2009,9.02,0.00,9.02,9.02,9.02
058,Cheshire,2010,9.33,0.00,9.33,9.33,9.33
058,Cheshire,2011,9.45,0.00,9.45,9.45,9.45
058,Cheshire,2012,9.60,0.00,9.60,9.60,9.60
058,Cheshire,2013,10.62,0.00,10.62,10.62,10.62
058,Cheshire,2014,11.16,0.00,11.16,11.16,11.16
058,Cheshire,2015,11.94,0.00,11.94,11.94,11.94
058,Cheshire,2016,12.26,0.00,12.26,12.26,12.26
058,Cheshire,2017,12.39,0.00,12.39,12.39,12.39
059,Chester,2003,19.04,0.00,19.04,19.04,19.04
059,Chester,2004,20.34,0.00,20.34,20.34,20.34
059,Chester,2005,18.76,0.00,18.76,18.76,18.76
059,Chester,2006,17.40,0.00,17.40,17.40,17.40
059,Chester,2007,16.64,0.00,16.64,16.64,16.64
059,Chester,2008,16.43,0.00,16.43,16.43,16.43
059,Chester,2009,16.33,0.00,16.33,16.33,16.33
059,Chester,2010,16.74,0.00,16.74,16.74,16.74
059,Chester,2011,18.64,0.00,18.64,18.64,18.64
059,Chester,2012,18.96,0.00,18.96,18.96,18.96
059,Chester,2013,20.28,0.00,20.28,20.28,20.28
059,Chester,2014,20.88,0.00,20.88,20.88,20.88
059,Chester,2015,19.30,0.00,19.30,19.30,19.30
059,Chester,2016,20.16,0.00,20.16,20.16,20.16
059,Chester,2017,20.32,0.00,20.32,20.32,20.32
060,Chesterfield,2003,20.12,0.00,20.12,20.12,20.12
060,Chesterfield,2004,18.44,0.00,18.44,18.44,18.44
060,Chesterfield,2005,18.55,0.00,18.55,18.55,18.55
060,Chesterfield,2006,14.23,0.00,14.23,14.23,14.23
060,Chesterfield,2007,13.20,0.00,13.20,13.20,13.20
060,Chesterfield,2008,13.46,0.00,13.46,13.46,13.46
060,Chesterfield,2009,13.89,0.00,13.89,13.89,13.89
060,Chesterfield,2010,15.26,0.00,15.26,15.26,15.26
060,Chesterfield,2011,16.15,0.00,16.15,16.15,16.15
060,Chesterfield,2012,15.97,0.00,15.97,15.97,15.97
060,Chesterfield,2013,17.99,0.00,17.99,17.99,17.99
060,Chesterfield,2014,18.44,0.00,18.44,18.44,18.44
060,Chesterfield,2015,19.09,0.00,19.09,19.09,19.09
060,Chesterfield,2016,18.76,0.00,18.76,18.76,18.76
060,Chesterfield,2017,19.08,0.00,19.08,19.08,19.08
061,Chicopee,2003,16.94,0.00,32.33,32.33,32.33
061,Chicopee,2004,17.43,0.00,33.16,33.16,33.16
061,Chicopee,2005,13.64,0.00,32.49,32.49,32.49
061,Chicopee,2006,13.09,0.00,31.70,31.70,31.70
061,Chicopee,2007,12.76,0.00,28.89,28.89,28.89
061,Chicopee,2008,12.36,0.00,26.01,26.01,26.01
061,Chicopee,2009,13.20,0.00,28.12,28.12,28.12
061,Chicopee,2010,13.63,0.00,28.95,28.95,28.95
061,Chicopee,2011,14.66,0.00,30.30,30.30,30.30
061,Chicopee,2012,14.93,0.00,30.83,30.83,30.83
061,Chicopee,2013,15.74,0.00,31.40,31.40,31.40
061,Chicopee,2014,16.51,0.00,29.60,29.60,29.60
061,Chicopee,2015,17.54,0.00,31.67,31.67,31.67
061,Chicopee,2016,16.91,0.00,31.17,31.17,31.17
061,Chicopee,2017,17.31,0.00,32.49,32.49,32.49
062,Chilmark,2003,1.66,0.00,1.66,1.66,1.66
062,Chilmark,2004,1.83,0.00,1.83,1.83,1.83
062,Chilmark,2005,1.96,0.00,1.96,1.96,1.96
062,Chilmark,2006,1.85,0.00,1.85,1.85,1.85
062,Chilmark,2007,1.87,0.00,1.87,1.87,1.87
062,Chilmark,2008,1.96,0.00,1.96,1.96,1.96
062,Chilmark,2009,1.98,0.00,1.98,1.98,1.98
062,Chilmark,2010,2.03,0.00,2.03,2.03,2.03
062,Chilmark,2011,2.13,0.00,2.13,2.13,2.13
062,Chilmark,2012,2.08,0.00,2.08,2.08,2.08
062,Chilmark,2013,2.29,0.00,2.29,2.29,2.29
062,Chilmark,2014,2.48,0.00,2.48,2.48,2.48
062,Chilmark,2015,2.63,0.00,2.63,2.63,2.63
062,Chilmark,2016,2.71,0.00,2.71,2.71,2.71
